"NAME_FGENE","MODEL_LOC_ID","GOSLIM_ID","KEYWORD_CATEGORY","GOSLIM_TERM","ANNOTATED_BY","TAIR_ID"
"chrChr3_mRNA_1884_11976389","LOC_Os03g21060.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT3G04070"
"chrChr3_mRNA_1897_12108324","LOC_Os03g21210.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G49720"
"chrChr3_mRNA_1897_12108324","LOC_Os03g21210.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G49720"
"chrChr3_mRNA_1912_12226096","LOC_Os03g21380.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G20780"
"chrChr3_mRNA_1922_12280143","LOC_Os03g21490.2","GO:0009790","P","embryo development","IEA","TAIR:AT3G10670"
"chrChr3_mRNA_799_4847241","LOC_Os03g09280.1","GO:0007165","P","signal transduction","IEA","TAIR:AT5G48150"
"chrChr3_mRNA_1120_7051263","LOC_Os03g13040.1","GO:0007165","P","signal transduction","IEA","TAIR:AT4G37680"
"chrChr3_mRNA_1213_7583738","LOC_Os03g13970.2","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G38630"
"chrChr3_mRNA_932_5735003","LOC_Os03g11140.3","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G24580"
"chrChr3_mRNA_1015_6304848","LOC_Os03g12030.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G68530"
"chrChr3_mRNA_1035_6417903","LOC_Os03g12230.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT2G33380"
"chrChr3_mRNA_978_6041245","LOC_Os03g11600.2","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G69180"
"chrChr3_mRNA_1489_9382592","LOC_Os03g16880.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT5G02500"
"chrChr3_mRNA_1097_6895178","LOC_Os03g12820.2","GO:0006950","P","response to stress","IEA","TAIR:AT1G32230"
"chrChr3_mRNA_1392_8761804","LOC_Os03g15880.4","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT2G39940"
"chrChr3_mRNA_1052_6546478","LOC_Os03g12390.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G73500"
"chrChr3_mRNA_1052_6546478","LOC_Os03g12390.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G73500"
"chrChr3_mRNA_1054_6562025","LOC_Os03g12414.2","GO:0006950","P","response to stress","IEA","TAIR:AT1G14750"
"chrChr3_mRNA_1233_7697015","LOC_Os03g14180.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT4G27670"
"chrChr3_mRNA_1798_11328222","LOC_Os03g20090.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT5G49620"
"chrChr4_mRNA_2322_15470511","LOC_Os03g15040.2","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT3G07500"
"chrChr3_mRNA_1798_11328222","LOC_Os03g20090.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G49620"
"chrChr3_mRNA_1396_8790378","LOC_Os03g15920.1","GO:0009790","P","embryo development","IEA","TAIR:AT4G37300"
"chrChr3_mRNA_1377_8666146","LOC_Os03g15710.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT3G59530"
"chrChr3_mRNA_1388_8737129","LOC_Os03g15840.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G01220"
"chrChr4_mRNA_5172_33755461","LOC_Os03g17570.6","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G02810"
"chrChr3_mRNA_1574_9850384","LOC_Os03g17700.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G45640"
"chrChr3_mRNA_1778_11171645","LOC_Os03g19870.3","GO:0009790","P","embryo development","IEA","TAIR:AT4G21800"
"chrChr3_mRNA_1792_11287893","LOC_Os03g20020.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G56560"
"chrChr3_mRNA_1739_10959835","LOC_Os03g19480.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT4G02020"
"chrChr3_mRNA_1756_11048516","LOC_Os03g19650.3","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT3G06430"
"chrChr3_mRNA_1634_10295620","LOC_Os03g18370.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G18640"
"chrChr11_mRNA_4101_28782126","LOC_Os03g18480.1","GO:0009908","P","flower development","IEA","TAIR:AT3G28470"
"chrChr11_mRNA_4101_28782126","LOC_Os03g18480.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT3G28470"
"chrChr3_mRNA_1528_9605184","LOC_Os03g17240.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT3G12360"
"chrChr3_mRNA_1598_10006432","LOC_Os03g17980.2","GO:0007165","P","signal transduction","IEA","TAIR:AT3G01090"
"chrChr3_mRNA_918_5650212","LOC_Os03g10990.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G21060"
"chrChr3_mRNA_1663_10462507","LOC_Os03g18690.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G29040"
"chrChr3_mRNA_1989_12695305","LOC_Os03g22160.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G02260"
"chrChr3_mRNA_1934_12344264","LOC_Os03g21620.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G08720"
"chrChr3_mRNA_1105_6956156","LOC_Os03g12900.2","GO:0006950","P","response to stress","IEA","TAIR:AT1G58440"
"chrChr3_mRNA_3846_25973470","LOC_Os03g45960.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G11650"
"chrChr3_mRNA_3867_26119699","LOC_Os03g46190.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G22590"
"chrChr3_mRNA_1201_7514225","LOC_Os03g13860.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT5G64813"
"chrChr3_mRNA_1484_9329407","LOC_Os03g16824.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G46510"
"chrChr3_mRNA_3955_26679255","LOC_Os03g47140.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT2G22840"
"chrChr3_mRNA_3650_24415884","LOC_Os03g43670.1","GO:0009790","P","embryo development","IEA","TAIR:AT3G59420"
"chrChr3_mRNA_3543_23533463","LOC_Os03g42280.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT4G33280"
"chrChr3_mRNA_3552_23613955","LOC_Os03g42430.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT4G33280"
"chrChr3_mRNA_3636_24227930","LOC_Os03g43440.1","GO:0007165","P","signal transduction","IEA","TAIR:AT4G14580"
"chrChr3_mRNA_3738_25131791","LOC_Os03g44630.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G20230"
"chrChr3_mRNA_3738_25131791","LOC_Os03g44630.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G20230"
"chrChr3_mRNA_3663_24579212","LOC_Os03g43840.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT4G20380"
"chrChr3_mRNA_3663_24579212","LOC_Os03g43840.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT4G20380"
"chrChr3_mRNA_3673_24657650","LOC_Os03g43930.2","GO:0009791","P","post-embryonic development","IEA","TAIR:AT2G34710"
"chrChr3_mRNA_3673_24657650","LOC_Os03g43930.2","GO:0009790","P","embryo development","IEA","TAIR:AT2G34710"
"chrChr3_mRNA_2422_15632425","LOC_Os03g27280.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G78290"
"chrChr3_mRNA_2423_15637856","LOC_Os03g27290.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G22450"
"chrChr3_mRNA_2423_15637856","LOC_Os03g27290.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G22450"
"chrChr3_mRNA_4014_27116436","LOC_Os03g47770.1","GO:0009908","P","flower development","IEA","TAIR:AT1G45050"
"chrChr12_mRNA_3183_22417223","LOC_Os03g27610.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G26560"
"chrChr12_mRNA_3183_22417223","LOC_Os03g27610.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT2G26560"
"chrChr3_mRNA_3998_26952058","LOC_Os03g47610.4","GO:0009991","P","response to extracellular stimulus","IEA","TAIR:AT2G29630"
"chrChr3_mRNA_4010_27063360","LOC_Os03g47740.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT4G34610"
"chrChr3_mRNA_2238_14359332","LOC_Os03g25140.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G54010"
"chrChr3_mRNA_2238_14359332","LOC_Os03g25140.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT3G54010"
"chrChr3_mRNA_2082_13319928","LOC_Os03g23050.1","GO:0009790","P","embryo development","IEA","TAIR:AT1G48410"
"chrChr7_mRNA_3709_25327994","LOC_Os03g29250.1","GO:0009991","P","response to extracellular stimulus","IEA","TAIR:AT2G45130"
"chrChr3_mRNA_2573_16754223","LOC_Os03g29410.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT2G05940"
"chrChr3_mRNA_2798_18406843","LOC_Os03g32170.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G24220"
"chrChr3_mRNA_2807_18456305","LOC_Os03g32270.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT4G37470"
"chrChr3_mRNA_2736_17864282","LOC_Os03g31360.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G03880"
"chrChr3_mRNA_2082_13319928","LOC_Os03g23050.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G48410"
"chrChr3_mRNA_2035_12976145","LOC_Os03g22570.2","GO:0040029","P","regulation of gene expression, epigenetic","IEA","TAIR:AT2G13540"
"chrChr2_mRNA_4364_30064483","LOC_Os02g49160.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G46990"
"chrChr2_mRNA_4370_30094347","LOC_Os02g49230.2","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT3G07650"
"chrChr2_mRNA_4370_30094347","LOC_Os02g49230.2","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G07650"
"chrChr3_mRNA_3387_22383926","LOC_Os03g40270.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G15650"
"chrChr3_mRNA_3441_22826585","LOC_Os03g41070.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT2G23150"
"chrChr3_mRNA_3470_23071156","LOC_Os03g41460.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT4G33950"
"chrChr3_mRNA_4505_30395654","LOC_Os03g53000.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G23100"
"chrChr3_mRNA_5003_33325003","LOC_Os03g58520.1","GO:0007165","P","signal transduction","IEA","TAIR:AT2G26070"
"chrChr3_mRNA_5003_33325003","LOC_Os03g58520.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G26070"
"chrChr4_mRNA_3945_26255161","LOC_Os03g57080.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT3G54950"
"chrChr3_mRNA_4492_30299613","LOC_Os03g52840.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G37930"
"chrChr3_mRNA_4963_33049423","LOC_Os03g58060.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G54490"
"chrChr3_mRNA_4714_31696827","LOC_Os03g55670.1","GO:0006950","P","response to stress","IEA","TAIR:AT2G15890"
"chrChr3_mRNA_4758_31964582","LOC_Os03g56110.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT4G08150"
"chrChr4_mRNA_801_5306497","LOC_Os03g61970.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G09810"
"chrChr4_mRNA_801_5306497","LOC_Os03g61970.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G09810"
"chrChr6_mRNA_3883_25980812","LOC_Os03g60430.2","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G36920"
"chrChr4_mRNA_4932_32286661","LOC_Os04g54200.1","GO:0007165","P","signal transduction","IEA","TAIR:AT2G20900"
"chrChr3_mRNA_4171_28107175","LOC_Os03g49380.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT3G22400"
"chrChr3_mRNA_5113_33938998","LOC_Os03g59610.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G52340"
"chrChr3_mRNA_4669_31422049","LOC_Os03g55220.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT3G19500"
"chrChr3_mRNA_5193_34407093","LOC_Os03g60530.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G46060"
"chrChr3_mRNA_5193_34407093","LOC_Os03g60530.1","GO:0007165","P","signal transduction","IEA","TAIR:AT3G46060"
"chrChr3_mRNA_5195_34412840","LOC_Os03g60550.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G05180"
"chrChr3_mRNA_5398_35443613","LOC_Os03g62620.4","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G44060"
"chrChr3_mRNA_4321_29176006","LOC_Os03g51030.2","GO:0004871","F","signal transducer activity","IEA","TAIR:AT1G09570"
"chrChr3_mRNA_4330_29236187","LOC_Os03g51110.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G17950"
"chrChr3_mRNA_4330_29236187","LOC_Os03g51110.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G17950"
"chrChr3_mRNA_4282_28860136","LOC_Os03g50540.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT5G37510"
"chrChr3_mRNA_4305_29056085","LOC_Os03g50860.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT2G01830"
"chrChr3_mRNA_4305_29056085","LOC_Os03g50860.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G01830"
"chrChr3_mRNA_4182_28174052","LOC_Os03g49500.1","GO:0007165","P","signal transduction","IEA","TAIR:AT1G66340"
"chrChr5_mRNA_496_2969525","LOC_Os05g05930.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G47770"
"chrChr5_mRNA_498_2978049","LOC_Os05g05950.1","GO:0004871","F","signal transducer activity","IEA","TAIR:AT4G02510"
"chrChr3_mRNA_5244_34688562","LOC_Os03g49640.2","GO:0006950","P","response to stress","IEA","TAIR:AT4G08500"
"chrChr3_mRNA_5244_34688562","LOC_Os03g49640.2","GO:0004871","F","signal transducer activity","IEA","TAIR:AT4G08500"
"chrChr3_mRNA_4536_30607159","LOC_Os03g53340.3","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT2G26150"
"chrChr3_mRNA_4230_28512656","LOC_Os03g49990.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G14920"
"chrChr3_mRNA_4230_28512656","LOC_Os03g49990.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G14920"
"chrChr3_mRNA_4470_30185071","LOC_Os03g52630.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G49720"
"chrChr3_mRNA_4470_30185071","LOC_Os03g52630.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G49720"
"chrChr3_mRNA_4422_29910968","LOC_Os03g52090.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT1G10130"
"chrChr3_mRNA_4729_31766985","LOC_Os03g55800.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G42650"
"chrChr3_mRNA_4376_29526118","LOC_Os03g51600.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G04820"
"chrChr4_mRNA_3135_21456038","LOC_Os04g35280.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT4G09510"
"chrChr4_mRNA_3142_21494242","LOC_Os04g35310.1","GO:0009991","P","response to extracellular stimulus","IEA","TAIR:AT3G06190"
"chrChr4_mRNA_3162_21682613","LOC_Os04g35570.1","GO:0009605","P","response to external stimulus","IEA","TAIR:AT5G63860"
"chrChr4_mRNA_3096_21230736","LOC_Os04g34930.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT4G14110"
"chrChr4_mRNA_3104_21276704","LOC_Os04g35010.1","GO:0009790","P","embryo development","IEA","TAIR:AT1G49770"
"chrChr4_mRNA_3124_21380985","LOC_Os04g35190.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G21760"
"chrChr4_mRNA_1418_9291856","LOC_Os04g16970.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G15100"
"chrChr4_mRNA_1427_9369130","LOC_Os04g17100.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G38580"
"chrChr4_mRNA_1558_10317614","LOC_Os04g18650.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT5G43410"
"chrChr4_mRNA_1969_12953499","LOC_Os04g22860.1","GO:0009790","P","embryo development","IEA","TAIR:AT2G31305"
"chrChr3_mRNA_5009_33377084","LOC_Os03g58600.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G48410"
"chrChr4_mRNA_804_5318078","LOC_Os04g09900.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT4G02780"
"chrChr4_mRNA_1213_7983880","LOC_Os04g14220.1","GO:0006950","P","response to stress","IEA","TAIR:AT3G07040"
"chrChr4_mRNA_1082_7155950","LOC_Os04g12960.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G05680"
"chrChr4_mRNA_1254_8249931","LOC_Os04g14690.1","GO:0006950","P","response to stress","IEA","TAIR:AT1G19250"
"chrChr4_mRNA_1254_8249931","LOC_Os04g14690.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT1G19250"
"chrChr4_mRNA_1368_8949943","LOC_Os04g16450.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT2G16850"
"chrChr3_mRNA_5477_35890202","LOC_Os03g63530.1","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G07980"
"chrChr4_mRNA_40_263006","LOC_Os04g01354.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G13930"
"chrChr3_mRNA_5522_36150757","LOC_Os03g63970.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT4G25420"
"chrChr3_mRNA_5550_36302407","LOC_Os03g64260.1","GO:0007165","P","signal transduction","IEA","TAIR:AT2G31230"
"chrChr4_mRNA_59_396563","LOC_Os04g01590.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT4G08900"
"chrChr3_mRNA_5464_35822112","LOC_Os03g63400.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT1G17880"
"chrChr12_mRNA_1816_12240426","LOC_Os04g32330.2","GO:0006950","P","response to stress","IEA","TAIR:AT5G55070"
"chrChr3_mRNA_5469_35840625","LOC_Os03g63440.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT4G00650"
"chrChr4_mRNA_2713_18452770","LOC_Os04g30880.1","GO:0007165","P","signal transduction","IEA","TAIR:AT4G13730"
"chrChr3_mRNA_5495_35978914","LOC_Os03g63710.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G46750"
"chrChr3_mRNA_1777_11169863","LOC_Os04g32980.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G19700"
"chrChr1_mRNA_4143_27492614","LOC_Os04g33050.1","GO:0006950","P","response to stress","IEA","TAIR:AT5G07400"
"chrChr4_mRNA_2848_19458208","LOC_Os04g32460.2","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT3G26810"
"chrChr4_mRNA_2850_19492605","LOC_Os04g32480.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT5G13220"
"chrChr4_mRNA_537_3562902","LOC_Os04g06770.2","GO:0040029","P","regulation of gene expression, epigenetic","IEA","TAIR:AT2G27040"
"chrChr4_mRNA_2516_16945210","LOC_Os04g28620.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT5G22500"
"chrChr4_mRNA_537_3562902","LOC_Os04g06770.2","GO:0006950","P","response to stress","IEA","TAIR:AT2G27040"
"chrChr4_mRNA_668_4274885","LOC_Os04g08034.1","GO:0009908","P","flower development","IEA","TAIR:AT5G51230"
"chrChr4_mRNA_3407_23117936","LOC_Os04g38900.1","GO:0009791","P","post-embryonic development","IEA","TAIR:AT5G40770"
"chrChr4_mRNA_4462_29570387","LOC_Os04g49570.2","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G42540"
"chrChr4_mRNA_4475_29636178","LOC_Os04g49690.1","GO:0009607","P","response to biotic stimulus","IEA","TAIR:AT3G51550"
"chrChr4_mRNA_4388_29106079","LOC_Os04g48790.1","GO:0007165","P","signal transduction","IEA","TAIR:AT2G46710"
"chrChr4_mRNA_4176_27614776","LOC_Os04g46580.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT1G27360"
"chrChr4_mRNA_4511_29811954","LOC_Os04g49980.1","GO:0009628","P","response to abiotic stimulus","IEA","TAIR:AT2G35300"
"chrChr4_mRNA_4279_28293203","LOC_Os04g47690.2","GO:0003700","F","sequence-specific DNA binding transcription factor","IEA","TAIR:AT1G20696"
"chrChr4_mRNA_4395_29134682","LOC_Os04g48850.1","GO:0006950","P","response to stress","IEA","TAIR:AT4G11280"
"chrChr4_mRNA_4410_29214344","LOC_Os04g49000.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT3G61460"
"chrChr4_mRNA_4364_28929773","LOC_Os04g48530.1","GO:0009719","P","response to endogenous stimulus","IEA","TAIR:AT1G12480"
"chrChr4_mRNA_4727_31076340","LOC_Os04g52290.1","GO:0009790","P","embryo development","IEA","TAIR:AT1G79490"
"chrChr4_mRNA_3389_22994562","LOC_Os04g38720.1","GO:0007275","P","multicellular organismal development","IEA","TAIR:AT5G07680"
"chrChr4_mRNA_3366_22872430","LOC_Os04g38480.1","GO:0009908","P","flower development","IEA","TAIR:AT1G71830"
"chrChr4_mRNA_3366_22872430","LOC_Os04g38480.1","GO:0007165","P","signal transduction","IEA","TAIR:AT1G71830"
"chrChr4_mRNA_3375_22921280","LOC_Os04g38570.1","GO:0007165","P","signal transduction","IEA","TAIR:AT3G28860"
